"","molSIDs","XLogP","MW","LipinskiFailures","nRotB","MLogP","nAtomLAC","nAtomP","nAtomLC","nB","nBase","nAtom","nAromBond","naAromAtom","ALogP","ALogp2","AMR","nAcid","nSmallRings","nAromRings","nRingBlocks","nAromBlocks","nRings3","nRings4","nRings5","nRings6","nRings7","nRings8","nRings9","tpsaEfficiency","Zagreb","WPATH","WPOL","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","VAdjMat","VABC","TopoPSA","topoShape","geomShape","PetitjeanNumber","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","MDEN.11","MDEN.12","MDEN.13","MDEN.22","MDEN.23","MDEN.33","khs.sLi","khs.ssBe","khs.ssssBe","khs.ssBH","khs.sssB","khs.ssssB","khs.sCH3","khs.dCH2","khs.ssCH2","khs.tCH","khs.dsCH","khs.aaCH","khs.sssCH","khs.ddC","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.sNH3","khs.sNH2","khs.ssNH2","khs.dNH","khs.ssNH","khs.aaNH","khs.tN","khs.sssNH","khs.dsN","khs.aaN","khs.sssN","khs.ddsN","khs.aasN","khs.ssssN","khs.sOH","khs.dO","khs.ssO","khs.aaO","khs.sF","khs.sSiH3","khs.ssSiH2","khs.sssSiH","khs.ssssSi","khs.sPH2","khs.ssPH","khs.sssP","khs.dsssP","khs.sssssP","khs.sSH","khs.dS","khs.ssS","khs.aaS","khs.dssS","khs.ddssS","khs.sCl","khs.sGeH3","khs.ssGeH2","khs.sssGeH","khs.ssssGe","khs.sAsH2","khs.ssAsH","khs.sssAs","khs.sssdAs","khs.sssssAs","khs.sSeH","khs.dSe","khs.ssSe","khs.aaSe","khs.dssSe","khs.ddssSe","khs.sBr","khs.sSnH3","khs.ssSnH2","khs.sssSnH","khs.ssssSn","khs.sI","khs.sPbH3","khs.ssPbH2","khs.sssPbH","khs.ssssPb","Kier1","Kier2","Kier3","HybRatio","fragC","FMF","ECCEN","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","C1SP1","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","nHBDon","nHBAcc","PPSA.1","PPSA.2","PPSA.3","PNSA.1","PNSA.2","PNSA.3","DPSA.1","DPSA.2","DPSA.3","FPSA.1","FPSA.2","FPSA.3","FNSA.1","FNSA.2","FNSA.3","WPSA.1","WPSA.2","WPSA.3","WNSA.1","WNSA.2","WNSA.3","RPCG","RNCG","RPCS","RNCS","THSA","TPSA","RHSA","RPSA","bpol","apol"
"623","24780781",3.192,283.12084354,0,4,2.89,3,11,5,23,0,38,12,12,3.4139,11.65471321,80.3902,0,3,2,2,2,0,0,0,3,0,0,0,0.180311697866171,106,1006,30,43.2885371683481,2.06135891277848,11.4866900084711,8.67117259937405,2.81551740909704,5.52356195605701,262.631050642384,51.05,1,NA,0.5,0,0,0,0,15.7309510743969,17.0991005355639,0,3.49964261851195,0,0,0,0.308606699924184,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790170132325,8.02222222222222,4.2603550295858,0.235294117647059,1180.04,0.904761904761905,421,14.4933530637463,10.3645046429557,8.62746260591207,7.44173843377855,6.03657554389703,4.88067299525866,3.07398682964334,2.23774266581302,11.6581530501908,7.01502961282556,4.89073020400669,3.48941319883709,2.38234924822556,1.61748116393828,0.863522028284329,0.53145535326547,2.32419415085961,3.56069729098701,4.50678996815702,0.850903492989856,1.07910837831657,1.1286063974088,0.870790811898598,0,0.166666666666667,0,0.398092535233059,0,0.0402412027236254,0,0,0,0,0.253436787693276,0.325528668777318,0,0,0,0.0769646095045469,0.078406707438637,0,0,0,11,2,2,2,0,0,1262.48585344652,1443.40185029298,1902.05965078511,1867.91094871823,1480.60596698336,23.6833874078993,25.0480114387773,32.6570077062888,33.2655666978777,26.4910976623367,0.333338064055701,-0.135766178430041,-0.167494138146658,0.138291295529956,-0.0206754612648145,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.416519,44.761481
"624","24779810",2.706,272.0731821,0,5,2.23,0,19,5,20,0,31,12,12,2.5347,6.42470409,76.7009,0,2,2,2,2,0,0,0,2,0,0,0,0.373539204472737,90,874,22,38.2648326622414,2.0139385611706,17.1134840192347,2.51804050909624,12.0591641361619,5.32192809488736,237.085963419895,101.63,0.857142857142857,NA,0.461538461538462,0,0,0,0,8.15381090671171,9.93146155510346,0,1.31381457900054,0,0,0,0,0,0,0,0,2.10257884474482,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.39,8.3232,5.87755102040816,0,682.06,0.894736842105263,403,13.5017892321836,9.23718344301788,7.90171113814107,5.90517146645612,4.48250701173202,3.51224530421063,1.91977692817636,1.14101086915854,10.7625380805981,5.93824197593426,4.06560734693001,2.38555872992975,1.49212713155624,0.898025587023419,0.371548871567416,0.171517096106721,1.61857806904725,2.12688309075979,2.55678614974543,0.512269418858944,0.574230827180834,0.531115890332107,0.985598559653489,0,0,0,0.407187086372213,0,0,0,0,0,0,0.185395405949299,0.214427682080916,0,0,0,0.0526229775277754,0.0408827072274873,0,0,3,8,1,0,0,0,0,1162.915825444,1268.93008679705,1543.45041678279,1377.77624160713,1104.15577564769,27.3421432790969,23.3589490820447,31.414348329849,28.1644766314759,24.003266922596,0.238456534920736,-0.112274931283306,-0.0469230851984468,0.107467293131498,-0.0885333210262476,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.898484,38.983516
"625","24779654",1.149,234.04629864,0,2,2.12,0,15,3,17,0,26,11,11,1.9827,3.93109929,64.6243,1,2,2,2,2,0,0,1,1,0,0,0,0.44627922170502,82,450,22,31.9277823866728,1.99548639916705,13.4300243318805,4.8308387135101,5.5149094857874,5.08746284125034,194.563617853989,104.45,0.8,NA,0.444444444444444,0,1.01626549630923,1.89484851202714,0,2.33481514867803,9.90951238026331,0,5.26933192589265,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4567474048443,5.10416666666667,2.83111111111111,0.0909090909090909,489.05,0.6875,231,11.706742302257,7.57538740046941,7.10492872956953,5.7619611136777,4.10371332830117,3.08995257374484,2.2156366725335,1.2440567040934,9.4141716988035,5.44966564277285,4.47895783831111,3.34236673875796,2.15396759869435,1.32146155035065,0.791377579923169,0.380997982057617,3.02585818438247,3.44829212636902,4.44178255874256,1.40675094663135,1.52308738321958,1.61601457840384,1.30473785412437,0,0.416666666666667,0,0.691417560119568,0,0.128468225942271,0,0,0,0.117851130197758,0.204124145231932,0.446957991972685,0,0,0.102062072615966,0.120695972428464,0.166805326607131,0,0,3,5,2,1,0,0,0,1140.58202743283,1328.40704938572,1819.94600592589,1542.74006099412,1204.0590207533,24.3966517120849,21.5023001629124,32.9763199088358,32.1136448657583,22.4439722504663,0.305313876310966,-0.173025763150537,0.00945826438829554,0.015353129655599,0.0272334742520221,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83007,32.73193
"626","24779297",4.106,359.11575816,0,7,3.33,0,11,4,30,0,44,22,21,4.8908,23.91992464,101.0705,0,4,4,3,3,0,0,1,3,0,0,0,0.171421049066225,140,2277,37,55.948332737908,2.07216047177437,14.8504135938141,11.8124970084884,3.03791658532571,5.90689059560852,313.198906968279,61.56,0.888888888888889,NA,0.470588235294118,0,0,0,0,18.0516677129764,22.1166973055807,0,4.76601811556546,0,0,0,0.90856029641607,0.7937005259841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,10.15625,5.75778546712803,0.0909090909090909,1507.05,0.962962962962963,781,18.4764807268718,13.2759895832781,11.5588721505987,9.77297637746425,7.80693161405182,6.2716349794186,3.99405300426054,2.73617845193563,14.4999738191936,8.55162634205296,5.9607986721653,4.04215442850124,2.67096928373323,1.73390317148855,0.862676576263617,0.489074217607419,3.16584215965372,4.51042684144662,5.70156559052248,0.948473567054956,1.1529989437171,1.16012495800256,1.34807469609131,0,0.201184463531091,0,0.50992070642705,0,0.0375987052942576,0,0,0,0.117851130197758,0.404811502770587,0.557549472851661,0,0,0.0340206908719886,0.117745845396239,0.12297987648588,0,0,2,16,2,2,0,0,0,1534.18651399008,1759.03108102129,2333.09975367848,2109.53179231418,1683.65261044167,30.4578564434403,32.6570077062888,44.5939346064079,42.3676944767978,34.4833776359038,0.656571340041079,-0.346917193714958,-0.187364705024892,0.437448474554035,-0.252870014045125,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.610519,54.363481
"627","24779102",2.671,311.1092333,0,4,2.78,2,12,4,24,0,39,11,10,1.6183,2.61889489,85.0966,0,3,2,2,1,0,0,1,2,0,0,0,0.264505167934532,114,1112,32,44.8691012291118,2.03950460132327,14.6331261260648,2.54725196523816,8.99479520251878,5.58496250072116,282.916683014395,82.29,0.833333333333333,NA,0.454545454545455,0,1.75746518268744,1.59069104351073,0,9.88483804780305,16.1732123862716,0,5.09290575872754,0,0,0,0,0,0,0.25,0.142857142857143,0,0.2,0,0,0,0,0,0,0,1,0,5,0,0,4,0,0,1,1,3,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84375,7.71349862258953,4.11032990805841,0.375,1219.05,0.818181818181818,416,15.526733258566,10.669035095596,9.43736653705031,8.00145061276313,6.41568609976322,4.909437721372,3.48456743330817,2.32490531065627,13.3195689310466,8.37834223924124,6.48965933137327,4.82569133847317,3.50322360048189,2.26178322668389,1.48478205831124,0.926452346992473,3.21731406212747,4.70988468146608,6.30234992925652,1.44879624287993,1.96052808681802,2.25569226417169,1.35771072832366,0,0.284517796864425,0,0.700002266773565,0,0.0933199061160966,0,0,0,0.144337567297406,0.206930270632866,0.463660165304804,0,0,0.111803398874989,0.0960953912629267,0.157520531652558,1,0,2,5,3,4,2,0,0,1615.1556173237,1878.39316705702,2571.98007628479,2475.25767734864,2083.0296644949,29.9821629778204,28.6687539853212,40.5018527865904,43.5066678228616,38.9797619878105,0.398881364334536,-0.189445189629762,0.0102815406874841,-0.0376873285121474,0.00951937038930674,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.782519,48.257481
"628","24708129",3.74,271.06247308,0,2,2.23,0,17,0,21,0,29,17,17,3.0662,9.40158244,74.7252,2,3,3,3,3,0,0,1,2,0,0,0,0.208402141979011,100,737,27,39.005384476345,2.05291497243921,18.3903442525169,0,15.8405112695108,5.39231742277876,212.738081939534,56.49,0.833333333333333,NA,0.454545454545455,0,1.56610626315309,1.09162104269635,0,5.44247963483775,10.4151989509699,0,3.10267168393334,0,0,0,0,0,0,0,0,2.29417347399519,2.2493653007614,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9591836734694,6.18549346016647,3.19113573407202,0.0769230769230769,619.06,0.894736842105263,348,13.2422762081898,9.23718344301788,8.27875929473426,7.02425139987172,5.67227635945377,4.36433510278035,2.90722888193254,1.92991587567905,10.9114132808549,6.09628179656832,4.43782695930214,2.97970098480693,1.86633423370347,1.17396539639715,0.581045784423902,0.285326671679872,2.74798263660749,4.12630115293048,5.27865452992046,0.967866922920104,1.09050551474588,1.10489623896647,1.16046015847828,0,0.247599759942248,0,0.534865547324636,0,0.0659371293153092,0,0,0,0.117851130197758,0.302749430154621,0.485796698960849,0,0,0.02,0.0692943519233745,0.102676674624977,0,0,3,7,2,1,0,0,0,1191.89261443151,1383.30299474454,1888.85889443689,1714.44836030028,1409.15146831285,28.5128514142312,24.8626212091698,36.1358324656772,35.348040916021,32.7166995545472,0.198864974137995,-0.088741686460809,0.023346838426187,-0.120182594917568,0.0949120960406286,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.65207,37.22793
"629","24707915",2.592,223.08579536,0,2,2.23,0,17,0,19,0,26,17,17,2.0587,4.23824569,64.2539,2,3,3,3,3,0,0,1,2,0,0,0,0.253220963301767,88,543,22,35.2913018582345,2.07595893283732,15.8623428089844,0,15.8623428089844,5.24792751344359,180.231029543234,56.49,1,NA,0.5,0,0,0,0,9.3947424304756,8.36566081477602,0,1.31037069710445,0,0,0,0,0,0,0,0,2.29417347399519,2.2493653007614,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0554016620499,5.76,2.87970615243343,0,512.05,1,288,11.5017892321836,8.43265299037757,7.12939203306741,6.14674031262856,5.1201705767716,3.92451809040634,2.37646401102247,1.73596937299533,8.93222040020643,5.19191871112351,3.47974179441832,2.32047633251971,1.49564451185651,0.922087071584233,0.400143405801017,0.227251039110286,1.84236591249849,2.92760769203884,3.65120035786499,0.509105728749901,0.605905371006193,0.587822259000795,0.666666666666667,0,0.166666666666667,0,0.252590292133322,0,0.0315737865166653,0,0,0,0.117851130197758,0.340206908719886,0.349584929993553,0,0,0.02,0.0769202147049769,0.054860993406315,0,0,3,8,1,0,0,0,0,958.939376526888,1104.8952396926,1468.52577678313,1275.98639088652,1060.3307827905,18.7999015063824,20.9108505697317,27.7417602356339,24.4927289977067,21.8803257338988,0.171080515812461,-0.0663794376413796,-0.00829463595124003,-0.0717857383075971,0.0738208974811036,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.138863,32.621137
"630","24707820",4.219,374.19942828,0,8,3.66,0,9,4,31,0,54,12,12,2.8098,7.89497604,109.6664,0,4,2,4,2,1,0,1,2,0,0,0,0.132041890676082,150,1889,45,56.9000798170488,2.03214570775174,11.6025837230782,5.15072015410762,6.45186356897061,5.95419631038688,368.280100428657,49.41,0.833333333333333,NA,0.454545454545455,0,2.88089883989714,1.74020216019058,0.333333333333333,23.7835716592844,23.014020935993,4.76724855006274,4.14956007530632,2.8039657955522,0,0.2,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,1,0,3,0,2,10,2,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2403746097815,9.42768595041322,4.85492674518816,0.333333333333333,2493.04,0.892857142857143,523,19.5622671644987,13.5989907625837,12.1620460446371,10.0929663385431,8.40902282270566,6.68288550803401,4.19295220461043,2.93231352369783,16.1750410698286,10.0031250943794,7.88093148305975,5.39634712360118,3.82490416938823,2.59230412118912,1.47883605717856,0.937314790304864,4.60208645549658,8.21861615688659,12.1171146061441,1.96297649831826,3.03117134737757,3.68271725075188,1.82779389234312,0.0833333333333333,0.61523066401141,0.0867033428766567,1.05255994194104,0.0456435464587638,0.183613379765135,0.0224931068236174,0.288675134594813,0.204124145231932,0.0833333333333333,0.525941421862415,0.699108322619846,0.288675134594813,0.204124145231932,0.0430331482911935,0.231676393772838,0.25401561571016,0,0,2,12,2,2,4,2,0,2112.49915303575,2538.46675923166,3559.3574280512,3803.75882665686,3856.44021026893,30.2688986736349,32.4950936201674,44.1005626138419,49.4013592705342,53.4807411242148,0.379848911105346,-0.227504887800827,0.0473469645115506,0.0998075064453902,-0.209442159013606,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.979382,63.380618
"631","24707798",2.404,199.09971414,0,4,2.67,3,11,7,15,0,28,6,6,2.6632,7.09263424,60.7997,0,1,1,1,1,0,0,0,1,0,0,0,0.146157919541451,66,446,16,29.3868427301644,1.95912284867763,5.4184768003674,2.50964621679968,2.90883058356772,4.90689059560852,211.479576139395,29.1,0.833333333333333,NA,0.454545454545455,0.0909090909090909,3.54070566551465,1.34616586314704,0,8.57205002202783,9.35333418693177,0,0.7937005259841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0666666666667,7.30246913580247,5.58448753462604,0.181818181818182,574.02,0.4,248,11.0960118382478,7.21954535281284,5.95064816758648,4.25361952652377,2.83493386602812,2.40763056633185,1.22861720337081,0.637458418316708,8.65680695597779,4.68195686858217,3.16594524179263,1.8691896838591,1.04654845542649,0.722401336543249,0.319259584740653,0.132720296140289,1.24950928281995,1.34275231033339,1.77672972580328,0.434804113935197,0.393238918604326,0.431477648079002,0.781474414421557,0,0,0,0.321817276630483,0,0,0,0,0,0,0.0833333333333333,0.142258898432212,0,0,0,0.0277777777777778,0.0438152852552674,1,1,1,6,2,2,0,0,0,780.389574594235,833.23787668452,988.926938623721,866.045775746778,630.464048942394,16.1344493368174,15.6644558434935,19.2179174405601,16.996547820626,12.8303658874456,0.195942433332772,-0.124057091137494,0.0658291408910829,-0.0524059722371282,0.00935949393739928,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.829691,33.450309
"632","24411069",4.594,365.15618354,0,6,3.22,2,11,4,28,0,49,17,17,5.5228,30.50131984,107.8626,0,3,3,3,3,0,0,1,2,0,0,0,0.197778384306311,134,1875,37,52.5193417153146,2.01997468135826,15.2317559844344,2.54273478818777,9.61349516413782,5.8073549220576,338.564162817062,72.22,1,NA,0.5,0.685006710594441,6.07058454289535,6.21867461602716,0,7.04856106810763,17.3501854615157,0,6.00352560784098,0,0,0,0,0,0,0,0,0.2,0.632455532033676,0,0,0,0,0,0,0,4,0,1,0,0,8,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7270408163265,9.46745562130178,5.75,0.238095238095238,1951.05,0.807692307692308,615,18.6814337969452,12.4187239933699,11.606179823101,8.88286840394309,7.61485407473873,5.47969873986704,3.69955651792015,2.28931984255518,16.3533292875589,9.5267115606645,7.52345622998802,5.04660682788697,3.7261105329139,2.28857148564421,1.44417234214822,0.754256874555232,3.71368828378774,5.97782424197091,7.71332329455225,1.7204474016316,2.44191426917534,2.62947005604727,2.02648556226272,0,0.253933893685712,0,1.05023494342075,0,0.0985385798715908,0,0,0,0.117851130197758,0.287457478565265,0.562824891870582,0,0,0.0333333333333333,0.105604018145522,0.187536399501515,0,0,3,8,4,5,0,0,0,1949.95069814936,2245.36208870223,3048.27296346716,2882.73087078705,2619.27143185311,33.9821629778204,32.8349359185016,47.3055031543361,48.3407577789095,42.5012689436806,0.319576503137906,-0.197222607392429,0.0635770211044227,-0.0147166385044748,-0.14274580801847,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.341761,59.298239
"633","24407790",3.624,399.09205902,0,4,2.67,0,17,3,30,0,45,16,16,4.7195,22.27368025,111.7626,0,4,3,3,3,0,0,2,2,0,0,0,0.250769209103669,148,1700,45,55.2625108313611,2.04675966042078,24.0403960160391,2.58221582058503,15.8795668246485,5.90689059560852,328.820323051296,100.08,1,NA,0.5,0.414913266683122,3.27829236422016,7.56643682070862,0,2.81186528285524,14.2506207813938,0,14.3246147813805,0,0,0,0,0,0,0,0,1.78549032692643,2,0,0,0,0,0,0,0,3,0,0,0,0,6,1,0,0,3,6,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,8.39359504132231,4.02472453641494,0.210526315789474,1602.08,0.814814814814815,490,19.1290275541379,12.9523974981812,12.1631406924281,10.366780724228,9.06673081752005,7.03527792134936,5.04558715717285,3.40302836839329,16.6499792517104,9.69975294519991,7.85978888572925,5.94331546887968,4.40203197473308,2.92776624352393,1.67444636354093,0.963415899558987,4.91469347691663,8.36452164623063,12.3354270904854,2.52792681390759,3.56450721026172,4.42932146137687,2.05920525870834,0,0.56701127643269,0,1.14708741935721,0,0.277554124960105,0,0,0,0.235702260395516,0.450669529925674,0.667485783953518,0,0,0.127881961590682,0.228998393877633,0.253626559553718,0,0,2,8,3,3,1,0,0,2360.97839321602,2849.20618997444,4164.65373861525,4235.02885170359,4162.18097408849,43.4150734882221,37.4790507255771,56.9001910036447,58.2055521893851,63.998681884467,0.411738963352548,-0.26366901856003,0.13889307913095,-0.151734292905216,0.0884587842792766,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.955726,56.824274
"634","24407692",3.003,348.16985942,0,4,2.78,0,17,3,29,0,46,16,16,3.3594,11.28556836,102.835,0,4,3,3,3,0,0,2,2,0,0,0,0.25168749571252,142,1569,42,53.3804267158135,2.0530933352236,21.5050414744595,2.58222612869831,18.9228153457612,5.85798099512757,306.096991431429,87.63,0.833333333333333,NA,0.454545454545455,0.474957125796498,3.72539843805776,6.57637189500657,0,4.32046883238674,15.3483411419296,0,11.6201340180823,0,0,0,0,0,0,0,0,2.59577323646213,2.30526977870432,0,0,0,0,0,0,0,3,0,0,0,0,7,1,0,0,3,5,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3222354340071,8.16326530612245,3.93816884661118,0.210526315789474,1751.07,0.846153846153846,512,18.2587840661348,12.5417138956582,11.6356352436936,9.87321334227002,8.82362059600278,6.54601036559457,4.76448748529759,3.42090712353123,14.8686912304807,8.43533548673188,6.49239005047839,4.58571337641623,3.33040565715643,2.04732488197852,1.22410334427273,0.674172538841024,4.39322160911521,7.74402586532057,11.3748169524005,1.73988373152623,2.45166017735287,2.89809750213186,1.85408690149154,0,0.480980865960656,0,0.886990920258549,0,0.154597481404533,0,0,0,0.262188697495164,0.348110351317272,0.617102026942639,0,0,0.0739324114071849,0.0957885339405664,0.161976411771286,0,0,2,8,3,3,1,0,0,1943.15836993235,2334.66820326406,3392.1751538662,3434.1521289968,3354.4263125187,28.9343508431998,31.5200735433939,46.4858399106509,46.3751474648378,51.17414293738,0.414304971814857,-0.265771268113493,0.131192087442309,-0.125414092710827,0.0224129403147389,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.10214,54.17786
